ClassA 	ClassB 	PathID 	PathName 	Gene
Genetic Information Processing	Translation	00970	Aminoacyl-tRNA biosynthesis	K14218,K14219,K14220,K14221,K14222,K14223,K14224,K14225,K14226,K14227,K14228,K14229,K14230,K14231,K14232,K14233,K14234,K14235,K14236,K14237,K14238,K14239,K01885,K14163,K09698,K02433,K02434,K02435,K09482,K03330,K01886,K01872,K01876,K09759,K01893,K01880,K01878,K01879,K14164,K01868,K01875,K10837,K03341,K01042,K07587,K06868,K01883,K01884,K01874,K00604,K01873,K01869,K01870,K04567,K04566,K11627,K01887,K01881,K01892,K01889,K01890,K01866,K01867
Genetic Information Processing	Translation	03013	RNA transport	K01164,K14522,K14523,K03538,K03537,K14524,K14525,K14526,K14527,K14528,K14529,K03539,K03540,K14530,K18213,K14533,K00784,K00974,K07936,K14288,K14289,K03231,K14290,K14291,K12882,K12883,K05019,K02516,K14292,K14293,K13151,K07562,K14294,K09291,K14295,K14296,K03345,K14297,K14298,K14004,K14299,K14300,K14301,K14302,K14303,K14304,K14305,K14306,K14307,K14308,K14309,K14310,K14311,K14312,K14313,K14314,K14315,K14316,K14317,K14318,K12172,K14319,K10577,K12160,K14320,K14321,K13129,K13130,K13131,K13132,K13133,K13134,K13135,K13136,K13137,K03245,K03246,K03247,K03248,K03249,K03250,K03251,K03252,K03253,K03254,K03236,K03113,K03262,K03237,K03238,K03242,K03239,K03754,K03680,K03241,K03240,K03243,K03260,K03259,K03257,K03258,K13126,K14322,K07205,K18644,K18645,K14283,K05749,K15516,K12876,K12877,K14323,K13025,K14324,K13114,K12875,K14325,K12881,K12812,K12878,K12879,K13174,K13175,K13176,K12880,K13171,K14284,K14285,K14543,K14326,K14327,K14328,K14276,K14277,K14278,K14279,K14280,K14483
Genetic Information Processing	Translation	03015	mRNA surveillance pathway	K12882,K12883,K14328,K12876,K12877,K14323,K13025,K14324,K13114,K12875,K14325,K12881,K14284,K14285,K14543,K12812,K14294,K13171,K13917,K00565,K14396,K14397,K14398,K14376,K14399,K14400,K14401,K14402,K14403,K14404,K14405,K15541,K15542,K14962,K15543,K06269,K15544,K14406,K14407,K14408,K06100,K12595,K14411,K13126,K03265,K03267,K14326,K14327,K08873,K14409,K11125,K11124,K04382,K03456,K04354,K11583,K11584,K14416,K06965
Genetic Information Processing	Translation	03008	Ribosome biogenesis in eukaryotes	K03115,K03097,K14544,K14545,K14546,K14547,K14548,K14549,K14550,K14551,K14552,K14553,K14554,K14555,K14556,K14557,K14558,K14559,K14560,K14561,K14562,K14563,K14564,K14565,K12845,K11131,K11129,K11128,K11130,K14566,K14567,K03685,K14568,K14569,K14521,K11108,K01164,K14522,K14523,K03538,K03537,K14524,K14525,K14526,K14527,K14528,K03539,K14531,K14532,K14530,K14570,K13288,K12618,K12619,K06943,K14537,K14538,K14571,K14572,K14573,K11883,K14758,K07936,K14290,K07562,K14284,K14543,K14285,K03264,K14574,K14536,K14539,K14575,K18532,K07178,K07179,K01979,K01986,K01982,K01981,K14483,K14576
Genetic Information Processing	Folding, sorting and degradation	03060	Protein export	K03076,K03073,K03075,K03072,K03074,K12257,K03210,K03217,K03070,K03071,K13301,K03106,K01983,K03110,K10956,K09481,K07342,K12275,K09540,K09490,K03109,K03104,K03108,K03107,K03105,K13431,K12272,K03116,K03117,K03118,K03425,K03100,K03101,K12946,K12947,K12948,K13280,K09647,K09648
Genetic Information Processing	Folding, sorting and degradation	04141	Protein processing in endoplasmic reticulum	K10956,K09481,K07342,K12275,K09540,K12666,K12667,K12668,K12669,K12670,K00730,K12691,K07151,K01228,K13999,K14000,K14001,K09486,K09490,K09517,K09521,K09523,K09530,K14002,K09487,K05546,K08288,K08054,K08056,K08057,K01230,K10082,K10080,K10081,K14003,K07953,K14004,K14005,K14006,K14007,K11718,K10084,K10085,K10086,K09580,K09582,K09584,K13996,K09586,K13984,K10950,K10976,K10088,K14008,K13249,K13250,K13251,K04571,K14009,K14010,K11519,K13989,K14011,K14012,K14013,K14014,K13525,K14015,K14016,K03283,K09502,K09503,K09507,K09508,K09518,K09525,K04079,K09485,K09555,K09556,K09562,K14017,K09541,K09542,K13993,K13719,K14018,K10839,K04523,K01456,K11863,K10597,K16194,K16195,K08860,K16196,K03237,K05638,K04374,K14019,K04452,K02161,K09054,K09049,K14020,K08653,K07765,K09027,K08852,K03173,K04426,K04431,K04440,K02159,K14021,K01367,K03853,K04741,K10661,K10578,K04554,K10575,K04555,K14022,K14023,K10601,K14024,K10666,K14025,K14026,K14027,K10636,K09561,K06689,K04556,K03868,K03347,K03094,K10099,K10100
Genetic Information Processing	Folding, sorting and degradation	04130	SNARE interactions in vesicular transport	K04560,K08486,K13502,K08487,K08488,K21155,K08489,K08490,K08491,K08492,K08493,K08495,K08496,K08497,K08498,K08499,K08500,K08501,K08502,K08503,K08504,K08505,K08506,K08507,K08508,K08509,K08510,K13504,K13505,K08512,K08513,K08514,K08515,K08516,K08517
Genetic Information Processing	Folding, sorting and degradation	04120	Ubiquitin mediated proteolysis	K03178,K10684,K10685,K10686,K10698,K10699,K10573,K10574,K06688,K06689,K20217,K10687,K10575,K04555,K10576,K10577,K10578,K04554,K04552,K04553,K10579,K10580,K10581,K10582,K02207,K10583,K10584,K10688,K10585,K04649,K10586,K10587,K10588,K10589,K04678,K05632,K05633,K05630,K10590,K10591,K13305,K10592,K10593,K10594,K10595,K10614,K10615,K10596,K10597,K09561,K10598,K10599,K10600,K06643,K04707,K04556,K04506,K10054,K03175,K04416,K10143,K10144,K16060,K04725,K16061,K04706,K16063,K16064,K16065,K10601,K10602,K10603,K10604,K10605,K10606,K08285,K10607,K10608,K03868,K03347,K03094,K03362,K03875,K10260,K10099,K10291,K03361,K10259,K03360,K03870,K03872,K03873,K03871,K03869,K10456,K10447,K07868,K03876,K10609,K10610,K10140,K10570,K10571,K10611,K10612,K04694,K04696,K10613,K10264,K03358,K03349,K03363,K03364,K03348,K03350,K03351,K03352,K03353,K03354,K03355,K03356,K03357,K03359,K12456,K12416
Genetic Information Processing	Folding, sorting and degradation	04122	Sulfur relay system	K04487,K01011,K12161,K11996,K14168,K14169,K14171,K04085,K07237,K07236,K07235,K11179,K00566,K21232,K03635,K03639,K03636,K21142,K21028,K21029,K21147,K03637,K03831,K03151,K03154,K03148,K21148,K21140
Genetic Information Processing	Folding, sorting and degradation	03050	Proteasome	K03033,K03035,K03036,K03037,K03038,K03039,K03030,K03031,K10881,K03029,K03028,K03032,K06691,K03061,K03062,K03066,K03064,K03065,K03063,K06696,K06697,K06698,K06699,K13527,K03420,K02730,K02726,K02728,K02731,K02729,K02725,K02727,K02738,K02739,K02735,K02734,K02737,K02732,K02736,K02741,K02733,K02740,K11598,K03432,K03433,K04687,K06700,K11599
Genetic Information Processing	Replication and repair	03018	RNA degradation	K12584,K07573,K03679,K03681,K12586,K12587,K12589,K11600,K12590,K03678,K12585,K12591,K12592,K12593,K12594,K18681,K12595,K03514,K12596,K12597,K12598,K12599,K12600,K12601,K12602,K12603,K12604,K12605,K12580,K10643,K12581,K12606,K12607,K12608,K12609,K14442,K01148,K14443,K13126,K12571,K12572,K12610,K12611,K12612,K12613,K12614,K12615,K12616,K12617,K12618,K12619,K16855,K12620,K12621,K12622,K12623,K12624,K12625,K12626,K12627,K08311,K08300,K03732,K01689,K00962,K11927,K12573,K05592,K03654,K03628,K18682,K12574,K00850,K04043,K04077,K03666,K00937,K00970
Genetic Information Processing	Replication and repair	03030	DNA replication	K02345,K02342,K14159,K02337,K03763,K02343,K02341,K02340,K02344,K02339,K02338,K02314,K02316,K03111,K03469,K03470,K03471,K02335,K01972,K02319,K02323,K02322,K10726,K02683,K18882,K07466,K04802,K04801,K04800,K10742,K04799,K10747,K02320,K02321,K02684,K02685,K02327,K02328,K03504,K03505,K02324,K02325,K02326,K03506,K02540,K02541,K02212,K02209,K02542,K02210,K10739,K10741,K10740,K10754,K10755,K10756,K10743,K10744,K10745
Genetic Information Processing	Replication and repair	03410	Base excision repair	K10563,K05522,K03660,K10773,K10567,K10568,K10569,K01247,K13529,K01246,K03649,K03648,K10800,K03575,K03652,K10801,K20813,K01142,K01151,K10771,K10772,K02335,K07462,K02330,K03512,K10802,K10803,K04802,K02327,K02328,K03504,K03505,K02324,K02325,K02326,K03506,K01972,K10747,K10776,K10798,K04799
Genetic Information Processing	Replication and repair	03420	Nucleotide excision repair	K03723,K03701,K03702,K03703,K03657,K02335,K01972,K03868,K10609,K10610,K10140,K10838,K10839,K10840,K10570,K10841,K02202,K10842,K06634,K10843,K10844,K10845,K03141,K03142,K03143,K03144,K10846,K10847,K07466,K10739,K10740,K10741,K10848,K10849,K02327,K02328,K03504,K03505,K02324,K02325,K02326,K03506,K04802,K10754,K10755,K10756,K10747
Genetic Information Processing	Replication and repair	03430	Mismatch repair	K03555,K07456,K03572,K03573,K03657,K01141,K03601,K03602,K10857,K07462,K03111,K02337,K03763,K02338,K02343,K02340,K02341,K02342,K14159,K02345,K02339,K02344,K01972,K06223,K10858,K08734,K08737,K08735,K08736,K08739,K10754,K10755,K10756,K04802,K10746,K07466,K10739,K10740,K10741,K02327,K02328,K03504,K03505,K10747
Genetic Information Processing	Replication and repair	03440	Homologous recombination	K07462,K03111,K03629,K03584,K06187,K03553,K02335,K03550,K03551,K01159,K03655,K03582,K03583,K03581,K02337,K03763,K02338,K02343,K02340,K02341,K02342,K14159,K02345,K02339,K02344,K04066,K02686,K04067,K02317,K10866,K10865,K10868,K10867,K04728,K10605,K10683,K20773,K15362,K10728,K20774,K20775,K20776,K12173,K11864,K10897,K08775,K10881,K19528,K10957,K10958,K07466,K10739,K10740,K10741,K04482,K10873,K10869,K10870,K10871,K10879,K10880,K10959,K10875,K10877,K02327,K02328,K03504,K03505,K10901,K03165,K08991,K10882
Genetic Information Processing	Replication and repair	03450	Non-homologous end-joining	K10979,K01971,K10884,K10885,K10887,K06642,K03512,K03513,K00977,K10777,K10886,K10980,K10866,K10865,K10868,K10981,K04799,K10982,K10983
Genetic Information Processing	Replication and repair	03460	Fanconi anemia pathway	K10905,K06640,K10896,K10898,K11511,K15360,K11137,K06054,K10993,K10888,K10889,K10890,K10892,K10893,K10894,K10606,K15361,K11832,K13960,K10895,K10891,K08775,K10897,K10870,K04482,K10605,K15362,K15363,K08734,K10858,K03515,K02350,K03508,K03509,K03510,K03511,K16618,K10990,K15364,K15365,K03165,K10901,K07466,K10739,K10740,K10741,K08991,K10882,K10883,K10848,K10849,K15078,K10484,K15079
Environmental Information Processing	Membrane transport	02010	ABC transporters	K02048,K02046,K02047,K02045,K05772,K05773,K06857,K15495,K15496,K15497,K15576,K15577,K15578,K15579,K11950,K11951,K11952,K11953,K15551,K15552,K10831,K15553,K15554,K15555,K15598,K15599,K15600,K15556,K15557,K15558,K02020,K02018,K02017,K05776,K02012,K02011,K02010,K02064,K02063,K02062,K11069,K11070,K11071,K11072,K11073,K11074,K11075,K11076,K11077,K11078,K11079,K11080,K11081,K11082,K11083,K11084,K02002,K02001,K02000,K05845,K05846,K05847,K10108,K10109,K10110,K10111,K10112,K15770,K15771,K15772,K10117,K10118,K10119,K10188,K10189,K10190,K10191,K10227,K10228,K10229,K10232,K10233,K10234,K10235,K10192,K10193,K10194,K10195,K17241,K17242,K17243,K17318,K17319,K17320,K10236,K10237,K10238,K17311,K17312,K17313,K17314,K10200,K10201,K10202,K10240,K10241,K10242,K17329,K17330,K17331,K17244,K17245,K17246,K17234,K17235,K17236,K17326,K17327,K17328,K10546,K10547,K10548,K07323,K02067,K02066,K07122,K02065,K10196,K10197,K10198,K10199,K17315,K17316,K17317,K10439,K10440,K10441,K06726,K10537,K10538,K10539,K10540,K10541,K10542,K10543,K10544,K10545,K10549,K10550,K10551,K10552,K10553,K10554,K10555,K10556,K10557,K10558,K10559,K10560,K10561,K10562,K17202,K17203,K17204,K17205,K17206,K17207,K17208,K17209,K17210,K17213,K17214,K17215,K17237,K17238,K17239,K17240,K17321,K17322,K17323,K17324,K17325,K05813,K05814,K05815,K05816,K02040,K02037,K02038,K02036,K02044,K02042,K02041,K10013,K10015,K10016,K10017,K10014,K10036,K10037,K10038,K10039,K10040,K10041,K09996,K09997,K09998,K09999,K10000,K10001,K10002,K10003,K10004,K10018,K10019,K10020,K10021,K09969,K09970,K09971,K09972,K10005,K10006,K10007,K10008,K02424,K10009,K10010,K16956,K16957,K16958,K16959,K16960,K10022,K10023,K10024,K10025,K17062,K17063,K17073,K17074,K17076,K01999,K01997,K01998,K01995,K01996,K11954,K11955,K11956,K11957,K11958,K11959,K11960,K11961,K11962,K11963,K02073,K02072,K02071,K16961,K16962,K16963,K15580,K15581,K15582,K15583,K10823,K12368,K12369,K12370,K12371,K12372,K16199,K16200,K16201,K16202,K19226,K19227,K19228,K19229,K19230,K15584,K15585,K15586,K15587,K10824,K13889,K13890,K13891,K13892,K13893,K13894,K13895,K13896,K02016,K02015,K02013,K06858,K06073,K06074,K11601,K11602,K11603,K09815,K09816,K09817,K11704,K11705,K11706,K11604,K11605,K11606,K11607,K19971,K19972,K10830,K19975,K19976,K19973,K11707,K11708,K11709,K11710,K02009,K02007,K02008,K02006,K10094,K16915,K03523,K16783,K16784,K16785,K16786,K16787,K11051,K11050,K10107,K09688,K09689,K09690,K09691,K09692,K09693,K09694,K09695,K09696,K09697,K09813,K09814,K18233,K18232,K19310,K19309,K11632,K11631,K20460,K20461,K20459,K20491,K20492,K20494,K20490,K09808,K09810,K02196,K02195,K02194,K02193,K07091,K11720,K06861,K16905,K16906,K16907,K16916,K16917,K19084,K19083,K19080,K19079,K19341,K19340,K09811,K09812,K16918,K16919,K16921,K16920,K05641,K05642,K05643,K05644,K05645,K05646,K05647,K05648,K05649,K05650,K05651,K05652,K05653,K05654,K05655,K05656,K05657,K05658,K05659,K05660,K05661,K05662,K05663,K05664,K14698,K14699,K11085,K18889,K18890,K18894,K18895,K11004,K13409,K20386,K18104,K18891,K18892,K18216,K18217,K18893,K18887,K18888,K05665,K05666,K05667,K05673,K05668,K05669,K05674,K05671,K05672,K05670,K05031,K05032,K05033,K12541,K12536,K12539,K12533,K16299,K12292,K20344,K16012,K16013,K16014,K05675,K05676,K05677,K05678,K15628,K05679,K05680,K05681,K08711,K08712,K05682,K05683,K05684,K05685,K18230,K18231,K19349,K19350,K06159,K06160,K06161,K02471
Environmental Information Processing	Membrane transport	02060	Phosphotransferase system (PTS)	K08483,K02784,K20116,K20117,K20118,K02777,K02778,K02779,K02802,K02803,K02804,K02790,K02791,K20107,K20108,K02763,K02764,K02765,K02808,K02809,K02810,K02755,K02756,K02757,K02752,K02753,K02749,K02750,K02817,K02818,K02819,K11191,K11192,K02798,K02799,K02800,K11198,K11199,K11200,K02786,K02787,K02788,K02759,K02760,K02761,K02793,K02794,K02795,K02796,K19506,K19507,K19508,K19509,K11194,K11195,K11196,K02771,K02812,K02813,K02814,K02815,K02744,K02745,K02746,K02747,K10984,K10985,K10986,K17464,K17465,K17466,K17467,K02781,K02782,K02783,K02773,K02774,K02775,K20112,K20113,K20114,K02821,K02822,K03475,K11183,K02768,K02769,K02770,K08484,K08485,K02806
Environmental Information Processing	Membrane transport	03070	Bacterial secretion system	K12340,K11003,K11004,K03221,K04056,K04057,K04059,K03219,K04058,K03222,K03226,K03227,K03228,K03229,K03230,K03224,K03225,K03223,K02453,K02465,K02452,K02455,K02456,K02457,K02458,K02459,K02460,K02461,K02462,K02454,K02464,K03072,K12257,K03074,K03073,K03075,K03076,K03210,K03217,K03070,K13301,K03110,K03071,K03106,K03116,K03117,K03118,K03425,K11028,K11017,K11016,K12341,K12342,K03194,K03197,K03198,K03200,K03202,K03204,K03201,K03203,K03195,K03199,K03196,K03205,K11904,K11903,K11906,K11891,K11892,K11907,K11912,K11913,K11915
Environmental Information Processing	Signal transduction	02020	Two-component system	K07636,K07657,K07658,K01077,K01113,K07768,K07776,K02040,K07637,K07660,K07804,K07790,K07805,K07801,K08477,K09474,K07638,K07659,K09475,K09476,K07639,K07661,K07640,K07662,K04771,K07650,K07770,K07641,K07663,K07642,K07664,K07799,K07788,K07789,K18326,K18321,K18322,K18323,K18324,K07643,K07771,K07806,K07644,K07665,K07796,K07810,K07798,K07787,K07645,K07666,K02403,K02402,K02406,K02405,K02556,K07646,K07667,K01546,K01547,K01548,K01545,K07647,K07772,K03532,K07811,K03533,K07648,K07773,K07649,K07774,K07793,K07794,K07795,K07651,K07775,K02259,K07652,K07668,K00689,K00692,K07653,K07669,K08372,K07654,K07670,K02313,K07655,K07671,K07656,K07672,K11328,K11330,K11327,K11326,K11331,K07785,K11520,K11521,K11601,K11603,K11602,K07769,K11332,K08479,K10697,K11329,K10681,K10682,K11629,K11630,K11631,K11632,K19084,K19083,K19081,K19082,K19080,K19079,K19077,K19078,K03367,K03739,K14188,K03740,K14205,K11633,K11634,K11635,K11636,K14980,K14981,K14982,K14983,K15860,K18072,K18073,K18093,K18094,K18095,K18345,K18350,K18351,K18344,K18349,K18352,K15739,K18347,K08641,K07260,K18346,K18354,K18353,K18856,K18866,K18348,K18940,K18941,K18986,K18987,K19609,K19610,K19611,K20487,K20488,K20482,K20483,K20484,K20485,K20486,K20489,K20490,K20491,K20492,K20494,K02491,K07697,K06347,K07698,K13532,K13533,K02490,K06375,K07699,K07700,K07702,K01910,K01646,K01644,K01643,K05964,K05966,K13927,K09477,K07780,K11637,K11638,K11639,K07701,K07703,K07792,K11691,K11692,K11614,K11615,K00027,K11616,K07704,K07705,K05338,K05339,K08082,K08083,K00066,K11640,K11641,K09697,K09696,K07813,K07800,K07706,K07707,K20339,K20340,K12292,K12293,K12415,K12294,K12295,K12296,K07673,K07684,K07674,K07685,K00370,K00371,K00374,K00373,K08348,K08349,K08350,K00244,K00245,K00246,K00247,K07783,K07675,K07686,K07784,K20263,K20264,K20552,K06080,K07677,K07676,K07781,K07687,K07678,K07689,K07782,K03563,K02253,K07680,K07691,K02252,K07679,K07690,K07797,K07786,K07688,K01467,K07777,K07692,K07778,K07693,K10255,K07681,K07694,K11617,K11618,K11619,K11620,K11621,K11622,K07682,K07695,K07683,K07696,K10851,K10850,K11623,K11624,K11625,K14988,K14989,K00990,K04751,K07708,K07712,K01915,K13598,K13599,K02584,K07709,K07713,K07803,K07710,K07714,K01034,K01035,K02106,K00626,K08478,K08475,K08476,K11382,K10125,K10126,K11103,K02668,K02667,K03092,K02650,K11383,K11384,K07711,K07715,K15841,K19661,K19641,K03620,K00575,K13924,K03406,K05874,K05875,K05876,K05877,K03776,K03408,K03407,K03413,K03412,K03415,K02661,K02660,K02659,K06596,K02487,K02657,K02658,K11525,K11524,K11526,K11522,K11523,K06597,K06598,K13486,K13487,K13488,K13489,K13490,K13491,K11444,K11354,K11355,K07716,K02488,K11357,K11443,K13587,K13588,K13584,K13589,K02489,K18444,K10910,K10909,K10916,K15850,K10911,K10912,K15851,K10913,K03400,K15853,K00494,K15854,K06046,K11711,K11712,K11688,K11689,K11690,K13040,K13041,K08357,K08358,K08359,K14986,K14987,K15861,K14978,K14979,K10941,K10942,K10943,K17060,K17061,K10004,K10002,K10003,K10001,K05597,K11231,K19690,K19691,K19692,K11232,K11233,K11230,K15859,K10715,K13815,K10914,K13816,K07717,K07719,K11626,K07718,K07720,K11356,K15011,K15012,K08930,K08939,K13994,K08929,K08928,K08926,K08927,K13991,K00411,K00412,K00413,K00410,K08738,K00404,K00405,K15862,K00407,K00406,K00425,K00426,K19616,K19617,K19618,K12530,K12532,K12531,K12340,K19615,K19620,K19621,K19622,K19624,K19667,K16712,K16713,K19668,K13061,K19666,K20973,K20974,K20975,K20976,K20977,K20978,K02398
Environmental Information Processing	Signal transduction	04014	Ras signaling pathway	K04357,K18496,K18497,K04358,K05451,K02582,K04526,K05459,K04359,K17386,K05450,K05453,K05461,K05448,K16858,K16859,K05449,K05460,K05465,K05466,K05467,K05462,K04361,K04362,K05093,K05094,K05095,K02583,K04527,K05087,K04363,K05089,K05090,K05091,K05096,K05097,K05098,K05099,K05121,K05103,K04364,K09593,K08091,K06279,K17447,K17448,K17449,K07293,K03099,K01116,K05859,K04350,K12361,K12362,K12363,K10784,K10785,K07360,K07362,K04163,K04536,K04537,K07825,K04538,K04539,K07826,K04540,K04541,K04542,K04543,K04544,K04545,K04546,K04347,K04547,K04548,K04549,K04345,K04349,K12326,K05208,K05209,K05210,K02183,K02833,K07827,K07828,K07831,K07829,K07830,K08052,K04352,K08053,K12380,K17630,K17631,K17632,K17633,K17634,K09850,K08015,K04411,K05731,K04392,K07860,K07861,K04409,K04410,K05733,K05734,K05735,K05736,K04513,K00922,K02649,K04456,K07210,K04467,K07209,K02580,K04735,K02158,K04570,K12358,K04389,K05702,K19613,K04366,K04368,K04369,K04371,K13618,K01047,K16342,K16343,K16817,K04375,K02678,K10632,K14958,K18529,K08019,K04353,K07836,K08732,K17635,K17636,K07834,K07835,K04440,K17637,K05410,K09254,K01115,K08773,K04393,K05860,K02677,K19662,K19663,K17638,K06619,K08887,K07887,K07888,K07889,K07941
