[Gene ID]	[source_id]	[Gene Name or Symbol]	[Curated GO Processes]	[Curated GO Process IDs]	[EC numbers]	[Organism]	[Computed GO Process IDs]	[Computed GO Processes]	
CNAG_01568	CNAG_01568-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0044267	cellular protein metabolic process	
CNAG_01569	CNAG_01569-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0030150	protein import into mitochondrial matrix	
CNAG_01570	CNAG_01570-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_01570	CNAG_01570-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_01571	CNAG_01571-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01572	CNAG_01572-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01572	CNAG_01572-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01573	CNAG_01573-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01573	CNAG_01573-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01574	CNAG_01574-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01575	CNAG_01575-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085, GO:0006810	transmembrane transport, transport	
CNAG_01576	CNAG_01576-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01577	CNAG_01577-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006520, GO:0055114	cellular amino acid metabolic process, oxidation-reduction process	
CNAG_01578	CNAG_01578-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01579	CNAG_01579-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0035556	intracellular signal transduction	
CNAG_01580	CNAG_01580-t26_1	SCP1	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01581	CNAG_01581-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01582	CNAG_01582-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01583	CNAG_01583-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0015031	protein transport	
CNAG_01584	CNAG_01584-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01585	CNAG_01585-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01586	CNAG_01586-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0015986	ATP synthesis coupled proton transport	
CNAG_01587	CNAG_01587-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01588	CNAG_01588-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01590	CNAG_01590-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006412	translation	
CNAG_01591	CNAG_01591-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01592	CNAG_01592-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006481	C-terminal protein methylation	
CNAG_01593	CNAG_01593-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01594	CNAG_01594-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006546, GO:0006544, GO:0055114	glycine catabolic process, glycine metabolic process, oxidation-reduction process	
CNAG_01595	CNAG_01595-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01596	CNAG_01596-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01597	CNAG_01597-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01598	CNAG_01598-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006334	nucleosome assembly	
CNAG_01599	CNAG_01599-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01600	CNAG_01600-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01601	CNAG_01601-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006629	lipid metabolic process	
CNAG_01602	CNAG_01602-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01603	CNAG_01603-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01604	CNAG_01604-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01604	CNAG_01604-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01605	CNAG_01605-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_01606	CNAG_01606-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01607	CNAG_01607-t26_1	TRX2	response to nitrite	GO:0080033	N/A	C. neoformans var. grubii H99	GO:0045454	cell redox homeostasis	
CNAG_01608	CNAG_01608-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01608	CNAG_01608-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01609	CNAG_01609-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01610	CNAG_01610-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006886, GO:0016192	intracellular protein transport, vesicle-mediated transport	
CNAG_01611	CNAG_01611-t26_1	LIV8	response to sodium dodecyl sulfate	GO:0072706	N/A	C. neoformans var. grubii H99	GO:0038032	termination of G-protein coupled receptor signaling pathway	
CNAG_01612	CNAG_01612-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_01612	CNAG_01612-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_01613	CNAG_01613-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01613	CNAG_01613-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01614	CNAG_01614-t26_1	UBP10	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006511	ubiquitin-dependent protein catabolic process	
CNAG_01615	CNAG_01615-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_01616	CNAG_01616-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01619	CNAG_01619-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01620	CNAG_01620-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01621	CNAG_01621-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01622	CNAG_01622-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01623	CNAG_01623-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009451, GO:0006396, GO:0001522	RNA modification, RNA processing, pseudouridine synthesis	
CNAG_01624	CNAG_01624-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0034477	U6 snRNA 3'-end processing	
CNAG_01625	CNAG_01625-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01626	CNAG_01626-t26_1	ADA2	capsule organization, filamentous growth, hyperosmotic response, melanin biosynthetic process, pathogenesis, response to alkaline pH, response to caffeine, response to calcium ion, response to ethanol, response to lithium ion, response to nitrite, response to oxidative stress	GO:0045230, GO:0030447, GO:0006972, GO:0042438, GO:0009405, GO:0010446, GO:0031000, GO:0051592, GO:0045471, GO:0010226, GO:0080033, GO:0006979	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01627	CNAG_01627-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_01628	CNAG_01628-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006412	translation	
CNAG_01629	CNAG_01629-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01630	CNAG_01630-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01631	CNAG_01631-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01632	CNAG_01632-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01632	CNAG_01632-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01633	CNAG_01633-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01634	CNAG_01634-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01635	CNAG_01635-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01636	CNAG_01636-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006457, GO:0000413	protein folding, protein peptidyl-prolyl isomerization	
CNAG_01637	CNAG_01637-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01638	CNAG_01638-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01639	CNAG_01639-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006414	translational elongation	
CNAG_01640	CNAG_01640-t26_1	CSF1	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01641	CNAG_01641-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006351	transcription, DNA-templated	
CNAG_01642	CNAG_01642-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006298	mismatch repair	
CNAG_01642	CNAG_01642-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006298	mismatch repair	
CNAG_01643	CNAG_01643-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01643	CNAG_01643-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01644	CNAG_01644-t26_1	MLN4	melanin biosynthetic process	GO:0042438	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01645	CNAG_01645-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01646	CNAG_01646-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01647	CNAG_01647-t26_1	N/A	mating	GO:0007618	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01648	CNAG_01648-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01649	CNAG_01649-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01650	CNAG_01650-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006412	translation	
CNAG_01651	CNAG_01651-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_01652	CNAG_01652-t26_1	PNG1	N/A	N/A	3.5.1.52 (Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase)	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01653	CNAG_01653-t26_1	CIG1	pathogenesis	GO:0009405	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01654	CNAG_01654-t26_1	CAS34	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01654	CNAG_01654-t26_2	CAS34	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01655	CNAG_01655-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01656	CNAG_01656-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01657	CNAG_01657-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006106, GO:0006099	fumarate metabolic process, tricarboxylic acid cycle	
CNAG_01658	CNAG_01658-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01659	CNAG_01659-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01660	CNAG_01660-t26_1	GCN3	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0044237	cellular metabolic process	
CNAG_01663	CNAG_01663-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01664	CNAG_01664-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_01665	CNAG_01665-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006388, GO:0000379	tRNA splicing, via endonucleolytic cleavage and ligation, tRNA-type intron splice site recognition and cleavage	
CNAG_01666	CNAG_01666-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006397	mRNA processing	
CNAG_01667	CNAG_01667-t26_1	COQ2	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009058, GO:0006744	biosynthetic process, ubiquinone biosynthetic process	
CNAG_01668	CNAG_01668-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01669	CNAG_01669-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01670	CNAG_01670-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01671	CNAG_01671-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01672	CNAG_01672-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006886, GO:0006913, GO:0006184, GO:0015031, GO:0007165, GO:0007264	intracellular protein transport, nucleocytoplasmic transport, obsolete GTP catabolic process, protein transport, signal transduction, small GTPase mediated signal transduction	
CNAG_01673	CNAG_01673-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006351	transcription, DNA-templated	
CNAG_01673	CNAG_01673-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006351	transcription, DNA-templated	
CNAG_01674	CNAG_01674-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01675	CNAG_01675-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_01675	CNAG_01675-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_01676	CNAG_01676-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006413	translational initiation	
CNAG_01677	CNAG_01677-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01678	CNAG_01678-t26_1	NHA1	hyperosmotic response, response to antibiotic, response to lithium ion, response to sodium dodecyl sulfate	GO:0006972, GO:0046677, GO:0010226, GO:0072706	N/A	C. neoformans var. grubii H99	GO:0006812, GO:0055085	cation transport, transmembrane transport	
CNAG_01679	CNAG_01679-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006412	translation	
CNAG_01680	CNAG_01680-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_01681	CNAG_01681-t26_1	FCY2	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0015851	nucleobase transport	
CNAG_01682	CNAG_01682-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01683	CNAG_01683-t26_1	STL1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01686	CNAG_01686-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01687	CNAG_01687-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_01688	CNAG_01688-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006508	proteolysis	
CNAG_01689	CNAG_01689-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01689	CNAG_01689-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01690	CNAG_01690-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01690	CNAG_01690-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01690	CNAG_01690-t26_3	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01691	CNAG_01691-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01691	CNAG_01691-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01692	CNAG_01692-t26_1	UBA3	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006464, GO:0045116	cellular protein modification process, protein neddylation	
CNAG_01693	CNAG_01693-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01694	CNAG_01694-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01695	CNAG_01695-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01696	CNAG_01696-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006457	protein folding	
CNAG_01696	CNAG_01696-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006457	protein folding	
CNAG_01697	CNAG_01697-t26_1	CSN1201	melanin biosynthetic process	GO:0042438	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01698	CNAG_01698-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01699	CNAG_01699-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01701	CNAG_01701-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006950	response to stress	
CNAG_01702	CNAG_01702-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006950	response to stress	
CNAG_01703	CNAG_01703-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01704	CNAG_01704-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01706	CNAG_01706-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01707	CNAG_01707-t26_1	CRG3	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0038032	termination of G-protein coupled receptor signaling pathway	
CNAG_01708	CNAG_01708-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006355	regulation of transcription, DNA-templated	
CNAG_01709	CNAG_01709-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006413	translational initiation	
CNAG_01710	CNAG_01710-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01711	CNAG_01711-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_01712	CNAG_01712-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01713	CNAG_01713-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01714	CNAG_01714-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_01715	CNAG_01715-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0042254	ribosome biogenesis	
CNAG_01716	CNAG_01716-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01717	CNAG_01717-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01718	CNAG_01718-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01719	CNAG_01719-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01720	CNAG_01720-t26_1	VPS23	capsule organization, endocytosis, hyperosmotic response, melanin biosynthetic process, pathogenesis, response to alkaline pH, response to antibiotic, response to brefeldin A, response to lithium ion	GO:0045230, GO:0006897, GO:0006972, GO:0042438, GO:0009405, GO:0010446, GO:0046677, GO:0031001, GO:0010226	N/A	C. neoformans var. grubii H99	GO:0006464, GO:0015031	cellular protein modification process, protein transport	
CNAG_01721	CNAG_01721-t26_1	HEM3	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0033014	tetrapyrrole biosynthetic process	
CNAG_01722	CNAG_01722-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01723	CNAG_01723-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01725	CNAG_01725-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01725	CNAG_01725-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01726	CNAG_01726-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01727	CNAG_01727-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01728	CNAG_01728-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01729	CNAG_01729-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01730	CNAG_01730-t26_1	STE7	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_01731	CNAG_01731-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01732	CNAG_01732-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01733	CNAG_01733-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0016567	protein ubiquitination	
CNAG_01734	CNAG_01734-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01735	CNAG_01735-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01736	CNAG_01736-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008608	attachment of spindle microtubules to kinetochore	
CNAG_01737	CNAG_01737-t26_1	ERG25	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006633, GO:0055114	fatty acid biosynthetic process, oxidation-reduction process	
CNAG_01738	CNAG_01738-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01739	CNAG_01739-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01739	CNAG_01739-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01740	CNAG_01740-t26_1	CDC12	pathogenesis, response to caffeine	GO:0009405, GO:0031000	N/A	C. neoformans var. grubii H99	GO:0007049	cell cycle	
CNAG_01741	CNAG_01741-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01741	CNAG_01741-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01742	CNAG_01742-t26_1	AQY1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006810	transport	
CNAG_01743	CNAG_01743-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01744	CNAG_01744-t26_1	HAD1	fungal-type cell wall organization, pathogenesis, response to dithiothreitol, response to heat, response to salt stress, response to sodium dodecyl sulfate	GO:0031505, GO:0009405, GO:0072720, GO:0009408, GO:0009651, GO:0072706	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01745	CNAG_01745-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975, GO:0046168, GO:0006072, GO:0055114	carbohydrate metabolic process, glycerol-3-phosphate catabolic process, glycerol-3-phosphate metabolic process, oxidation-reduction process	
CNAG_01746	CNAG_01746-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01749	CNAG_01749-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01750	CNAG_01750-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01751	CNAG_01751-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01751	CNAG_01751-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01752	CNAG_01752-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01753	CNAG_01753-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01753	CNAG_01753-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01754	CNAG_01754-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006891	intra-Golgi vesicle-mediated transport	
CNAG_01755	CNAG_01755-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01756	CNAG_01756-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_01758	CNAG_01758-t26_1	PGU1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_01759	CNAG_01759-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_01760	CNAG_01760-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
